,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,group
5280,15.0,355,365.0,14,0,0,6.0,10.0,8.0,8.0,8.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,9.0,9.0,9.0,9.0,10.0,6.0,2
5281,15.0,355,366.0,14,0,1,6.0,10.0,8.0,8.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,9.0,8.0,7.0,8.0,8.0,9.0,9.0,2
5282,15.0,355,367.0,14,0,0,6.0,10.0,8.0,8.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,6.0,8.0,6.0,7.0,8.0,5.0,2
5286,15.0,355,371.0,14,0,0,6.0,10.0,8.0,8.0,8.0,40.0,0.0,10.0,50.0,0.0,0.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,2
5287,15.0,355,372.0,14,0,0,6.0,10.0,8.0,8.0,8.0,30.0,15.0,15.0,20.0,5.0,15.0,5.0,6.0,7.0,8.0,5.0,5.0,5.0,2
5290,15.0,355,375.0,14,0,0,6.0,10.0,8.0,8.0,8.0,30.0,20.0,15.0,15.0,8.0,12.0,9.0,6.0,7.0,7.0,7.0,7.0,8.0,2
5293,15.0,355,378.0,14,0,0,6.0,10.0,8.0,8.0,8.0,25.0,15.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,2
5298,16.0,356,365.0,14,0,0,7.0,10.0,9.0,8.0,6.0,31.58,10.53,15.79,21.05,10.53,10.53,5.0,7.0,7.0,7.0,6.0,6.0,7.0,2
5304,16.0,356,371.0,14,0,0,7.0,10.0,9.0,8.0,6.0,40.0,0.0,10.0,50.0,0.0,0.0,7.0,6.0,7.0,5.0,6.0,5.0,6.0,2
5314,17.0,357,363.0,14,0,0,6.0,10.0,7.0,7.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0,4.0,8.0,7.0,4.0,4.0,3.0,3.0,2
5325,17.0,357,374.0,14,0,1,6.0,10.0,7.0,7.0,6.0,50.0,10.0,10.0,10.0,5.0,15.0,5.0,8.0,8.0,6.0,8.0,6.0,6.0,2
5327,17.0,357,376.0,14,0,1,6.0,10.0,7.0,7.0,6.0,30.0,10.0,15.0,20.0,15.0,10.0,5.0,8.0,9.0,7.0,9.0,7.0,7.0,2
5328,17.0,357,377.0,14,0,0,6.0,10.0,7.0,7.0,6.0,25.0,20.0,10.0,20.0,15.0,10.0,5.0,7.0,7.0,0.0,4.0,0.0,4.0,2
5332,18.0,358,363.0,14,0,0,8.0,7.0,8.0,8.0,7.0,25.0,20.0,20.0,20.0,5.0,10.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,2
5343,18.0,358,374.0,14,0,0,8.0,7.0,8.0,8.0,7.0,50.0,10.0,10.0,10.0,5.0,15.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,2
5345,18.0,358,376.0,14,0,1,8.0,7.0,8.0,8.0,7.0,30.0,10.0,15.0,20.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2
5346,18.0,358,377.0,14,0,0,8.0,7.0,8.0,8.0,7.0,25.0,20.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,2
5354,19.0,359,367.0,14,0,0,7.0,10.0,9.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,2
5373,20.0,360,368.0,14,0,0,8.0,10.0,8.0,8.0,8.0,20.0,10.0,25.0,20.0,10.0,15.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,2
5386,1.0,361,343.0,14,1,1,7.0,7.0,7.0,5.0,9.0,5.0,25.0,20.0,10.0,15.0,25.0,10.0,10.0,10.0,8.0,9.0,8.0,10.0,2
5392,1.0,361,349.0,14,1,0,7.0,7.0,7.0,5.0,9.0,25.0,20.0,10.0,20.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,2
5393,1.0,361,350.0,14,1,0,7.0,7.0,7.0,5.0,9.0,12.0,25.0,25.0,8.0,15.0,15.0,10.0,10.0,10.0,9.0,8.0,8.0,9.0,2
5397,1.0,361,354.0,14,1,0,7.0,7.0,7.0,5.0,9.0,20.0,10.0,20.0,20.0,20.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0,9.7,2
5398,1.0,361,355.0,14,1,0,7.0,7.0,7.0,5.0,9.0,50.0,20.0,10.0,5.0,10.0,5.0,7.0,8.0,6.0,7.0,7.0,4.0,7.0,2
5399,1.0,361,356.0,14,1,0,7.0,7.0,7.0,5.0,9.0,15.0,25.0,20.0,20.0,0.0,20.0,9.0,10.0,9.0,8.0,9.0,7.0,9.0,2
5402,1.0,361,359.0,14,1,0,7.0,7.0,7.0,5.0,9.0,9.0,17.0,23.0,15.0,14.0,22.0,9.5,9.0,9.5,7.0,7.0,7.0,8.5,2
5406,2.0,362,343.0,14,1,1,7.0,7.0,8.0,9.0,8.0,5.0,25.0,20.0,10.0,15.0,25.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2
5408,2.0,362,345.0,14,1,0,7.0,7.0,8.0,9.0,8.0,10.0,20.0,27.0,23.0,15.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,2
5412,2.0,362,349.0,14,1,1,7.0,7.0,8.0,9.0,8.0,25.0,20.0,10.0,20.0,20.0,5.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,2
5413,2.0,362,350.0,14,1,0,7.0,7.0,8.0,9.0,8.0,12.0,25.0,25.0,8.0,15.0,15.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,2
5417,2.0,362,354.0,14,1,1,7.0,7.0,8.0,9.0,8.0,20.0,10.0,20.0,20.0,20.0,10.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,2
5418,2.0,362,355.0,14,1,0,7.0,7.0,8.0,9.0,8.0,50.0,20.0,10.0,5.0,10.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2
5422,2.0,362,359.0,14,1,1,7.0,7.0,8.0,9.0,8.0,9.0,17.0,23.0,15.0,14.0,22.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,2
5424,3.0,363,341.0,14,1,0,5.0,7.0,8.0,8.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,7.0,6.0,5.0,5.0,7.0,2
5431,3.0,363,348.0,14,1,1,5.0,7.0,8.0,8.0,3.0,15.0,25.0,15.0,15.0,15.0,15.0,6.0,8.0,9.0,7.0,7.0,4.0,7.0,2
5434,3.0,363,351.0,14,1,0,5.0,7.0,8.0,8.0,3.0,15.0,15.0,30.0,15.0,15.0,10.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,2
5436,3.0,363,353.0,14,1,0,5.0,7.0,8.0,8.0,3.0,15.0,10.0,25.0,25.0,10.0,15.0,5.0,7.0,6.0,5.0,6.0,4.0,5.0,2
5440,3.0,363,357.0,14,1,0,5.0,7.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,20.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,2
5441,3.0,363,358.0,14,1,0,5.0,7.0,8.0,8.0,3.0,20.0,10.0,25.0,25.0,10.0,10.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,2
5445,4.0,364,342.0,14,1,0,8.0,8.0,9.0,8.0,9.0,40.0,15.0,25.0,5.0,15.0,0.0,6.0,7.0,7.0,9.0,8.0,7.0,6.0,2
5447,4.0,364,344.0,14,1,1,8.0,8.0,9.0,8.0,9.0,15.0,15.0,15.0,20.0,20.0,15.0,8.0,7.0,8.0,10.0,8.0,9.0,8.0,2
5466,5.0,365,343.0,14,1,0,8.0,2.0,9.0,9.0,9.0,5.0,25.0,20.0,10.0,15.0,25.0,6.0,9.0,9.0,8.0,9.0,7.0,8.0,2
5468,5.0,365,345.0,14,1,0,8.0,2.0,9.0,9.0,9.0,10.0,20.0,27.0,23.0,15.0,5.0,3.0,8.0,6.0,6.0,5.0,2.0,5.0,2
5472,5.0,365,349.0,14,1,0,8.0,2.0,9.0,9.0,9.0,25.0,20.0,10.0,20.0,20.0,5.0,7.0,7.0,6.0,5.0,6.0,4.0,6.0,2
5473,5.0,365,350.0,14,1,0,8.0,2.0,9.0,9.0,9.0,12.0,25.0,25.0,8.0,15.0,15.0,9.0,6.0,6.0,7.0,6.0,8.0,8.0,2
5477,5.0,365,354.0,14,1,1,8.0,2.0,9.0,9.0,9.0,20.0,10.0,20.0,20.0,20.0,10.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,2
5478,5.0,365,355.0,14,1,0,8.0,2.0,9.0,9.0,9.0,50.0,20.0,10.0,5.0,10.0,5.0,9.0,7.0,6.0,8.0,5.0,8.0,8.0,2
5479,5.0,365,356.0,14,1,0,8.0,2.0,9.0,9.0,9.0,15.0,25.0,20.0,20.0,0.0,20.0,9.9,8.0,8.0,8.0,8.0,9.0,9.0,2
5486,6.0,366,343.0,14,1,0,6.0,8.0,8.0,9.0,10.0,5.0,25.0,20.0,10.0,15.0,25.0,6.0,7.0,6.0,7.0,5.0,6.0,6.0,2
5488,6.0,366,345.0,14,1,1,6.0,8.0,8.0,9.0,10.0,10.0,20.0,27.0,23.0,15.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,2
5492,6.0,366,349.0,14,1,1,6.0,8.0,8.0,9.0,10.0,25.0,20.0,10.0,20.0,20.0,5.0,9.0,10.0,8.0,9.0,8.0,9.0,9.0,2
5493,6.0,366,350.0,14,1,1,6.0,8.0,8.0,9.0,10.0,12.0,25.0,25.0,8.0,15.0,15.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,2
5497,6.0,366,354.0,14,1,1,6.0,8.0,8.0,9.0,10.0,20.0,10.0,20.0,20.0,20.0,10.0,8.0,7.0,7.0,9.0,8.0,7.0,8.0,2
5498,6.0,366,355.0,14,1,1,6.0,8.0,8.0,9.0,10.0,50.0,20.0,10.0,5.0,10.0,5.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,2
5502,6.0,366,359.0,14,1,1,6.0,8.0,8.0,9.0,10.0,9.0,17.0,23.0,15.0,14.0,22.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,2
5506,7.0,367,343.0,14,1,0,7.0,7.0,7.0,8.0,5.0,5.0,25.0,20.0,10.0,15.0,25.0,3.0,6.0,6.0,4.0,6.0,9.0,4.0,2
5508,7.0,367,345.0,14,1,0,7.0,7.0,7.0,8.0,5.0,10.0,20.0,27.0,23.0,15.0,5.0,7.0,7.0,7.0,8.0,6.0,5.0,7.0,2
5512,7.0,367,349.0,14,1,1,7.0,7.0,7.0,8.0,5.0,25.0,20.0,10.0,20.0,20.0,5.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2
5513,7.0,367,350.0,14,1,0,7.0,7.0,7.0,8.0,5.0,12.0,25.0,25.0,8.0,15.0,15.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,2
5517,7.0,367,354.0,14,1,0,7.0,7.0,7.0,8.0,5.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,2
5518,7.0,367,355.0,14,1,0,7.0,7.0,7.0,8.0,5.0,50.0,20.0,10.0,5.0,10.0,5.0,7.0,7.0,6.0,8.0,6.0,5.0,6.0,2
5519,7.0,367,356.0,14,1,1,7.0,7.0,7.0,8.0,5.0,15.0,25.0,20.0,20.0,0.0,20.0,9.0,7.0,8.0,6.0,7.0,7.0,8.0,2
5522,7.0,367,359.0,14,1,0,7.0,7.0,7.0,8.0,5.0,9.0,17.0,23.0,15.0,14.0,22.0,5.0,8.0,8.0,6.0,6.0,7.0,6.0,2
5535,8.0,368,352.0,14,1,0,6.0,8.0,8.0,8.0,7.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,9.0,8.0,7.0,6.0,6.0,6.0,2
5543,8.0,368,360.0,14,1,0,6.0,8.0,8.0,8.0,7.0,20.0,30.0,10.0,10.0,10.0,20.0,7.0,9.0,9.0,8.0,7.0,7.0,6.0,2
5546,9.0,369,343.0,14,1,0,6.0,9.0,10.0,9.0,7.0,5.0,25.0,20.0,10.0,15.0,25.0,8.0,7.0,10.0,8.0,7.0,4.0,5.0,2
5548,9.0,369,345.0,14,1,1,6.0,9.0,10.0,9.0,7.0,10.0,20.0,27.0,23.0,15.0,5.0,10.0,8.0,10.0,8.0,8.0,8.0,9.0,2
5553,9.0,369,350.0,14,1,0,6.0,9.0,10.0,9.0,7.0,12.0,25.0,25.0,8.0,15.0,15.0,8.0,8.0,10.0,9.0,10.0,5.0,6.0,2
5557,9.0,369,354.0,14,1,1,6.0,9.0,10.0,9.0,7.0,20.0,10.0,20.0,20.0,20.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,2
5562,9.0,369,359.0,14,1,1,6.0,9.0,10.0,9.0,7.0,9.0,17.0,23.0,15.0,14.0,22.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,2
5566,10.0,370,343.0,14,1,0,8.0,6.0,9.0,9.0,9.0,5.0,25.0,20.0,10.0,15.0,25.0,3.0,6.0,7.0,2.0,6.0,1.0,3.0,2
5568,10.0,370,345.0,14,1,0,8.0,6.0,9.0,9.0,9.0,10.0,20.0,27.0,23.0,15.0,5.0,5.0,10.0,10.0,8.0,10.0,7.0,6.0,2
5572,10.0,370,349.0,14,1,0,8.0,6.0,9.0,9.0,9.0,25.0,20.0,10.0,20.0,20.0,5.0,5.0,6.0,6.0,6.0,5.0,2.0,2.0,2
5573,10.0,370,350.0,14,1,0,8.0,6.0,9.0,9.0,9.0,12.0,25.0,25.0,8.0,15.0,15.0,8.0,7.0,7.0,7.0,9.0,6.0,8.0,2
5577,10.0,370,354.0,14,1,0,8.0,6.0,9.0,9.0,9.0,20.0,10.0,20.0,20.0,20.0,10.0,6.0,8.0,6.0,8.0,6.0,8.0,6.0,2
5578,10.0,370,355.0,14,1,0,8.0,6.0,9.0,9.0,9.0,50.0,20.0,10.0,5.0,10.0,5.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,2
5582,10.0,370,359.0,14,1,0,8.0,6.0,9.0,9.0,9.0,9.0,17.0,23.0,15.0,14.0,22.0,6.0,3.0,5.0,4.0,4.0,1.0,1.0,2
5586,11.0,371,343.0,14,1,0,10.0,8.0,10.0,10.0,10.0,5.0,25.0,20.0,10.0,15.0,25.0,2.0,10.0,7.0,3.0,7.0,8.0,6.0,2
5588,11.0,371,345.0,14,1,0,10.0,8.0,10.0,10.0,10.0,10.0,20.0,27.0,23.0,15.0,5.0,4.0,8.0,7.0,4.0,5.0,5.0,5.0,2
5592,11.0,371,349.0,14,1,1,10.0,8.0,10.0,10.0,10.0,25.0,20.0,10.0,20.0,20.0,5.0,8.0,8.0,7.0,7.0,7.0,5.0,7.0,2
5593,11.0,371,350.0,14,1,0,10.0,8.0,10.0,10.0,10.0,12.0,25.0,25.0,8.0,15.0,15.0,7.0,8.0,7.0,6.0,5.0,5.0,7.0,2
5597,11.0,371,354.0,14,1,1,10.0,8.0,10.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,10.0,6.0,8.0,7.0,10.0,7.0,10.0,8.0,2
5598,11.0,371,355.0,14,1,0,10.0,8.0,10.0,10.0,10.0,50.0,20.0,10.0,5.0,10.0,5.0,8.0,6.0,5.0,7.0,5.0,5.0,6.0,2
5599,11.0,371,356.0,14,1,0,10.0,8.0,10.0,10.0,10.0,15.0,25.0,20.0,20.0,0.0,20.0,7.0,7.0,6.0,2.0,4.0,3.0,4.0,2
5602,11.0,371,359.0,14,1,0,10.0,8.0,10.0,10.0,10.0,9.0,17.0,23.0,15.0,14.0,22.0,5.0,8.0,7.0,1.0,7.0,4.0,2.0,2
5608,12.0,372,345.0,14,1,0,7.0,8.0,9.0,8.0,8.0,10.0,20.0,27.0,23.0,15.0,5.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,2
5613,12.0,372,350.0,14,1,0,7.0,8.0,9.0,8.0,8.0,12.0,25.0,25.0,8.0,15.0,15.0,9.0,8.0,7.0,6.0,5.0,5.0,7.0,2
5617,12.0,372,354.0,14,1,1,7.0,8.0,9.0,8.0,8.0,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,2
5618,12.0,372,355.0,14,1,0,7.0,8.0,9.0,8.0,8.0,50.0,20.0,10.0,5.0,10.0,5.0,9.0,8.0,7.0,7.0,6.0,6.0,7.0,2
5622,12.0,372,359.0,14,1,0,7.0,8.0,9.0,8.0,8.0,9.0,17.0,23.0,15.0,14.0,22.0,2.0,2.0,6.0,1.0,6.0,0.0,1.0,2
5627,13.0,373,344.0,14,1,0,9.0,8.0,9.0,9.0,9.0,15.0,15.0,15.0,20.0,20.0,15.0,7.0,9.0,9.0,10.0,9.0,9.0,7.0,2
5644,14.0,374,341.0,14,1,0,6.0,7.0,7.0,6.0,7.0,20.0,20.0,20.0,20.0,20.0,0.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,2
5651,14.0,374,348.0,14,1,0,6.0,7.0,7.0,6.0,7.0,15.0,25.0,15.0,15.0,15.0,15.0,5.0,6.0,5.0,5.0,4.0,4.0,6.0,2
5654,14.0,374,351.0,14,1,0,6.0,7.0,7.0,6.0,7.0,15.0,15.0,30.0,15.0,15.0,10.0,7.0,6.0,5.0,5.0,5.0,6.0,7.0,2
5656,14.0,374,353.0,14,1,0,6.0,7.0,7.0,6.0,7.0,15.0,10.0,25.0,25.0,10.0,15.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,2
5660,14.0,374,357.0,14,1,1,6.0,7.0,7.0,6.0,7.0,15.0,20.0,20.0,20.0,20.0,5.0,10.0,8.0,7.0,6.0,7.0,8.0,10.0,2
5661,14.0,374,358.0,14,1,0,6.0,7.0,7.0,6.0,7.0,20.0,10.0,25.0,25.0,10.0,10.0,6.0,5.0,6.0,4.0,5.0,6.0,7.0,2
5668,15.0,375,345.0,14,1,0,8.0,9.0,8.0,9.0,9.0,10.0,20.0,27.0,23.0,15.0,5.0,3.0,7.0,6.0,5.0,4.0,3.0,4.0,2
5672,15.0,375,349.0,14,1,1,8.0,9.0,8.0,9.0,9.0,25.0,20.0,10.0,20.0,20.0,5.0,10.0,8.0,6.0,8.0,5.0,8.0,7.0,2
5673,15.0,375,350.0,14,1,0,8.0,9.0,8.0,9.0,9.0,12.0,25.0,25.0,8.0,15.0,15.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,2
5677,15.0,375,354.0,14,1,0,8.0,9.0,8.0,9.0,9.0,20.0,10.0,20.0,20.0,20.0,10.0,2.0,3.0,6.0,4.0,6.0,3.0,4.0,2
5678,15.0,375,355.0,14,1,0,8.0,9.0,8.0,9.0,9.0,50.0,20.0,10.0,5.0,10.0,5.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,2
5679,15.0,375,356.0,14,1,0,8.0,9.0,8.0,9.0,9.0,15.0,25.0,20.0,20.0,0.0,20.0,6.0,8.0,8.0,5.0,5.0,3.0,6.0,2
5682,15.0,375,359.0,14,1,0,8.0,9.0,8.0,9.0,9.0,9.0,17.0,23.0,15.0,14.0,22.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,2
5684,16.0,376,341.0,14,1,0,6.0,10.0,9.0,8.0,10.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,2
5691,16.0,376,348.0,14,1,0,6.0,10.0,9.0,8.0,10.0,15.0,25.0,15.0,15.0,15.0,15.0,5.0,9.0,7.0,6.0,6.0,6.0,5.0,2
5694,16.0,376,351.0,14,1,0,6.0,10.0,9.0,8.0,10.0,15.0,15.0,30.0,15.0,15.0,10.0,5.0,9.0,6.0,5.0,6.0,5.0,5.0,2
5696,16.0,376,353.0,14,1,0,6.0,10.0,9.0,8.0,10.0,15.0,10.0,25.0,25.0,10.0,15.0,5.0,9.0,8.0,5.0,5.0,4.0,4.0,2
5700,16.0,376,357.0,14,1,1,6.0,10.0,9.0,8.0,10.0,15.0,20.0,20.0,20.0,20.0,5.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,2
5701,16.0,376,358.0,14,1,1,6.0,10.0,9.0,8.0,10.0,20.0,10.0,25.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2
5704,17.0,377,341.0,14,1,0,7.0,8.0,7.0,8.0,7.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,7.0,6.0,5.0,2
5711,17.0,377,348.0,14,1,0,7.0,8.0,7.0,8.0,7.0,15.0,25.0,15.0,15.0,15.0,15.0,5.0,9.0,8.0,9.0,8.0,6.0,5.0,2
5714,17.0,377,351.0,14,1,0,7.0,8.0,7.0,8.0,7.0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,8.0,8.0,5.0,8.0,4.0,5.0,2
5716,17.0,377,353.0,14,1,0,7.0,8.0,7.0,8.0,7.0,15.0,10.0,25.0,25.0,10.0,15.0,6.0,9.0,9.0,6.0,7.0,4.0,3.0,2
5720,17.0,377,357.0,14,1,0,7.0,8.0,7.0,8.0,7.0,15.0,20.0,20.0,20.0,20.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,6.0,2
5721,17.0,377,358.0,14,1,0,7.0,8.0,7.0,8.0,7.0,20.0,10.0,25.0,25.0,10.0,10.0,7.0,8.0,9.0,7.0,9.0,0.0,6.0,2
5726,18.0,378,343.0,14,1,0,6.0,7.0,9.0,7.0,7.0,5.0,25.0,20.0,10.0,15.0,25.0,5.0,7.0,8.0,6.0,9.0,4.0,6.0,2
5728,18.0,378,345.0,14,1,0,6.0,7.0,9.0,7.0,7.0,10.0,20.0,27.0,23.0,15.0,5.0,7.0,8.0,7.0,8.0,7.0,5.0,7.0,2
5732,18.0,378,349.0,14,1,0,6.0,7.0,9.0,7.0,7.0,25.0,20.0,10.0,20.0,20.0,5.0,6.0,7.0,6.0,6.0,5.0,3.0,6.0,2
5733,18.0,378,350.0,14,1,0,6.0,7.0,9.0,7.0,7.0,12.0,25.0,25.0,8.0,15.0,15.0,8.0,8.0,6.0,8.0,9.0,7.0,7.0,2
5737,18.0,378,354.0,14,1,0,6.0,7.0,9.0,7.0,7.0,20.0,10.0,20.0,20.0,20.0,10.0,6.0,6.0,5.0,8.0,6.0,5.0,6.0,2
5738,18.0,378,355.0,14,1,0,6.0,7.0,9.0,7.0,7.0,50.0,20.0,10.0,5.0,10.0,5.0,7.0,8.0,5.0,8.0,6.0,5.0,8.0,2
5742,18.0,378,359.0,14,1,0,6.0,7.0,9.0,7.0,7.0,9.0,17.0,23.0,15.0,14.0,22.0,6.0,7.0,8.0,5.0,8.0,4.0,4.0,2
