,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,group
1416,5.0,98,88.0,4,1,0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,20.0,15.0,20.0,15.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,2,18,0.43,23.0,39.0,40.0,20.0,15.0,20.0,0.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,14.0,14.0,14.0,14.0,14.0,7.0,8.0,8.0,8.0,8.0,1
1417,5.0,98,89.0,4,1,0,8.0,8.0,8.0,8.0,8.0,25.0,15.0,20.0,20.0,20.0,0.0,10.0,10.0,10.0,7.0,7.0,6.0,9.0,2,18,0.0,27.0,39.0,40.0,20.0,15.0,20.0,0.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,14.0,14.0,14.0,14.0,14.0,7.0,8.0,8.0,8.0,8.0,1
1420,5.0,98,92.0,4,1,1,8.0,8.0,8.0,8.0,8.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,7.0,7.0,6.0,10.0,2,18,0.41,29.0,39.0,40.0,20.0,15.0,20.0,0.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,14.0,14.0,14.0,14.0,14.0,7.0,8.0,8.0,8.0,8.0,1
1421,5.0,98,93.0,4,1,0,8.0,8.0,8.0,8.0,8.0,14.0,20.0,18.0,24.0,18.0,6.0,10.0,10.0,10.0,7.0,7.0,6.0,10.0,2,18,-0.16,29.0,39.0,40.0,20.0,15.0,20.0,0.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,14.0,14.0,14.0,14.0,14.0,7.0,8.0,8.0,8.0,8.0,1
1422,6.0,99,76.0,4,1,0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,30.0,20.0,10.0,20.0,4.0,7.0,8.0,5.0,7.0,3.0,6.0,2,18,0.71,34.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1423,6.0,99,77.0,4,1,1,10.0,10.0,10.0,10.0,8.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,2,18,0.55,22.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1427,6.0,99,81.0,4,1,1,10.0,10.0,10.0,10.0,8.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,7.0,7.0,5.0,5.0,8.0,9.0,2,18,0.61,28.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1431,6.0,99,85.0,4,1,0,10.0,10.0,10.0,10.0,8.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,7.0,9.0,5.0,4.0,9.0,6.0,2,18,0.5,30.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1432,6.0,99,86.0,4,1,0,10.0,10.0,10.0,10.0,8.0,15.0,20.0,20.0,20.0,5.0,20.0,5.0,8.0,7.0,4.0,8.0,5.0,6.0,2,18,0.8,22.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1433,6.0,99,87.0,4,1,1,10.0,10.0,10.0,10.0,8.0,15.0,15.0,20.0,15.0,15.0,20.0,8.0,8.0,8.0,8.0,7.0,4.0,8.0,2,18,0.24,23.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1434,6.0,99,88.0,4,1,0,10.0,10.0,10.0,10.0,8.0,15.0,15.0,20.0,15.0,20.0,15.0,6.0,7.0,5.0,4.0,5.0,8.0,6.0,2,18,0.08,23.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1435,6.0,99,89.0,4,1,1,10.0,10.0,10.0,10.0,8.0,25.0,15.0,20.0,20.0,20.0,0.0,9.0,8.0,8.0,7.0,7.0,6.0,9.0,2,18,0.64,27.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1438,6.0,99,92.0,4,1,1,10.0,10.0,10.0,10.0,8.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,7.0,8.0,5.0,7.0,7.0,8.0,2,18,0.59,29.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1439,6.0,99,93.0,4,1,0,10.0,10.0,10.0,10.0,8.0,14.0,20.0,18.0,24.0,18.0,6.0,5.0,5.0,7.0,5.0,9.0,7.0,8.0,2,18,0.37,29.0,28.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,25.0,5.0,7.0,8.0,8.0,8.0,8.0,1
1446,7.0,100,82.0,4,1,0,7.0,8.0,9.0,8.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,9.0,9.0,8.0,8.0,7.0,7.0,2,18,0.43,25.0,30.0,20.0,25.0,25.0,15.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,15.0,20.0,15.0,15.0,15.0,7.0,8.0,8.0,8.0,8.0,1
1455,7.0,100,91.0,4,1,0,7.0,8.0,9.0,8.0,6.0,15.0,3.0,50.0,20.0,2.0,10.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0,2,18,0.43,25.0,30.0,20.0,25.0,25.0,15.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,15.0,20.0,15.0,15.0,15.0,7.0,8.0,8.0,8.0,8.0,1
1461,8.0,101,79.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,20.0,15.0,20.0,20.0,15.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,2,18,0.35,26.0,22.0,40.0,8.0,10.0,12.0,10.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,8.0,8.0,8.0,1
1462,8.0,101,80.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,20.0,20.0,10.0,20.0,20.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,2,18,-0.35,27.0,22.0,40.0,8.0,10.0,12.0,10.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,8.0,8.0,8.0,1
1472,8.0,101,90.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,21.0,18.0,18.0,10.0,18.0,6.0,9.0,9.0,6.0,8.0,6.0,6.0,2,18,0.08,23.0,22.0,40.0,8.0,10.0,12.0,10.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,20.0,7.0,8.0,8.0,8.0,8.0,1
1476,9.0,102,76.0,4,1,0,8.0,5.0,10.0,7.0,9.0,10.0,10.0,30.0,20.0,10.0,20.0,5.0,7.0,8.0,10.0,6.0,9.0,8.0,2,18,0.02,34.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1477,9.0,102,77.0,4,1,0,8.0,5.0,10.0,7.0,9.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,2,18,0.0,22.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1481,9.0,102,81.0,4,1,0,8.0,5.0,10.0,7.0,9.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,9.0,7.0,8.0,8.0,9.0,9.0,2,18,0.11,28.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1485,9.0,102,85.0,4,1,0,8.0,5.0,10.0,7.0,9.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,6.0,7.0,2.0,7.0,3.0,4.0,2,18,-0.08,30.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1486,9.0,102,86.0,4,1,0,8.0,5.0,10.0,7.0,9.0,15.0,20.0,20.0,20.0,5.0,20.0,6.0,8.0,8.0,8.0,8.0,5.0,7.0,2,18,-0.28,22.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1487,9.0,102,87.0,4,1,0,8.0,5.0,10.0,7.0,9.0,15.0,15.0,20.0,15.0,15.0,20.0,8.0,6.0,6.0,7.0,4.0,3.0,7.0,2,18,0.42,23.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1488,9.0,102,88.0,4,1,0,8.0,5.0,10.0,7.0,9.0,15.0,15.0,20.0,15.0,20.0,15.0,5.0,5.0,6.0,6.0,7.0,5.0,5.0,2,18,0.26,23.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1489,9.0,102,89.0,4,1,0,8.0,5.0,10.0,7.0,9.0,25.0,15.0,20.0,20.0,20.0,0.0,3.0,7.0,7.0,1.0,3.0,2.0,3.0,2,18,-0.35,27.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1492,9.0,102,92.0,4,1,0,8.0,5.0,10.0,7.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,2,18,0.12,29.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1493,9.0,102,93.0,4,1,0,8.0,5.0,10.0,7.0,9.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,2,18,-0.15,29.0,32.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,30.0,20.0,30.0,10.0,0.0,7.0,8.0,8.0,8.0,8.0,1
1494,10.0,103,76.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,10.0,30.0,20.0,10.0,20.0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,2,18,-0.05,34.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1495,10.0,103,77.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,20.0,20.0,20.0,15.0,10.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,2,18,0.15,22.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1499,10.0,103,81.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,18,0.2,28.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1503,10.0,103,85.0,4,1,0,8.0,8.0,9.0,8.0,9.0,20.0,25.0,15.0,15.0,15.0,10.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,2,18,0.12,30.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1504,10.0,103,86.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,20.0,20.0,20.0,5.0,20.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,2,18,0.13,22.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1505,10.0,103,87.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,15.0,20.0,15.0,15.0,20.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2,18,0.62,23.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1506,10.0,103,88.0,4,1,0,8.0,8.0,9.0,8.0,9.0,15.0,15.0,20.0,15.0,20.0,15.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,2,18,0.34,23.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1507,10.0,103,89.0,4,1,0,8.0,8.0,9.0,8.0,9.0,25.0,15.0,20.0,20.0,20.0,0.0,8.0,7.0,8.0,7.0,8.0,5.0,7.0,2,18,-0.19,27.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1510,10.0,103,92.0,4,1,0,8.0,8.0,9.0,8.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,18,0.2,29.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1511,10.0,103,93.0,4,1,0,8.0,8.0,9.0,8.0,9.0,14.0,20.0,18.0,24.0,18.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,2,18,-0.06,29.0,26.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,5.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1512,11.0,104,76.0,4,1,0,9.0,8.0,9.0,7.0,9.0,10.0,10.0,30.0,20.0,10.0,20.0,6.0,8.0,7.0,6.0,6.0,5.0,6.0,2,18,0.19,34.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1513,11.0,104,77.0,4,1,0,9.0,8.0,9.0,7.0,9.0,15.0,20.0,20.0,20.0,15.0,10.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,2,18,0.63,22.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1517,11.0,104,81.0,4,1,1,9.0,8.0,9.0,7.0,9.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,6.0,7.0,7.0,7.0,6.0,8.0,2,18,0.53,28.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1521,11.0,104,85.0,4,1,0,9.0,8.0,9.0,7.0,9.0,20.0,25.0,15.0,15.0,15.0,10.0,6.0,8.0,6.0,6.0,5.0,5.0,6.0,2,18,0.56,30.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1522,11.0,104,86.0,4,1,1,9.0,8.0,9.0,7.0,9.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,2,18,0.14,22.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1523,11.0,104,87.0,4,1,0,9.0,8.0,9.0,7.0,9.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,2,18,0.59,23.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1524,11.0,104,88.0,4,1,0,9.0,8.0,9.0,7.0,9.0,15.0,15.0,20.0,15.0,20.0,15.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,2,18,0.08,23.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1525,11.0,104,89.0,4,1,1,9.0,8.0,9.0,7.0,9.0,25.0,15.0,20.0,20.0,20.0,0.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,2,18,0.56,27.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1528,11.0,104,92.0,4,1,0,9.0,8.0,9.0,7.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,9.0,8.0,6.0,6.0,6.0,6.0,7.0,2,18,0.8,29.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1529,11.0,104,93.0,4,1,1,9.0,8.0,9.0,7.0,9.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,2,18,0.45,29.0,27.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,10.0,10.0,15.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1550,13.0,106,78.0,4,1,1,4.0,7.0,9.0,3.0,2.0,10.0,25.0,20.0,10.0,20.0,15.0,10.0,10.0,10.0,8.0,8.0,6.0,8.0,2,18,0.09,23.0,22.0,10.0,20.0,35.0,10.0,5.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,15.0,20.0,20.0,5.0,20.0,7.0,8.0,8.0,8.0,8.0,1
1555,13.0,106,83.0,4,1,0,4.0,7.0,9.0,3.0,2.0,10.0,32.0,20.0,12.0,11.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,18,0.17,35.0,22.0,10.0,20.0,35.0,10.0,5.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,15.0,20.0,20.0,5.0,20.0,7.0,8.0,8.0,8.0,8.0,1
1556,13.0,106,84.0,4,1,0,4.0,7.0,9.0,3.0,2.0,30.0,30.0,30.0,5.0,0.0,5.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,2,18,-0.06,32.0,22.0,10.0,20.0,35.0,10.0,5.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,15.0,20.0,20.0,5.0,20.0,7.0,8.0,8.0,8.0,8.0,1
1566,14.0,107,76.0,4,1,1,7.0,9.0,9.0,9.0,6.0,10.0,10.0,30.0,20.0,10.0,20.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,18,0.36,34.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1567,14.0,107,77.0,4,1,1,7.0,9.0,9.0,9.0,6.0,15.0,20.0,20.0,20.0,15.0,10.0,6.0,8.0,8.0,8.0,9.0,7.0,6.5,2,18,0.63,22.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1571,14.0,107,81.0,4,1,0,7.0,9.0,9.0,9.0,6.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,2,18,0.51,28.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1575,14.0,107,85.0,4,1,1,7.0,9.0,9.0,9.0,6.0,20.0,25.0,15.0,15.0,15.0,10.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,2,18,0.56,30.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1576,14.0,107,86.0,4,1,1,7.0,9.0,9.0,9.0,6.0,15.0,20.0,20.0,20.0,5.0,20.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,2,18,0.52,22.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1577,14.0,107,87.0,4,1,1,7.0,9.0,9.0,9.0,6.0,15.0,15.0,20.0,15.0,15.0,20.0,9.0,9.0,9.0,9.0,9.0,8.5,8.0,2,18,0.72,23.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1578,14.0,107,88.0,4,1,0,7.0,9.0,9.0,9.0,6.0,15.0,15.0,20.0,15.0,20.0,15.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,2,18,0.18,23.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1579,14.0,107,89.0,4,1,0,7.0,9.0,9.0,9.0,6.0,25.0,15.0,20.0,20.0,20.0,0.0,8.0,7.0,9.0,6.0,9.0,4.0,7.0,2,18,0.58,27.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1582,14.0,107,92.0,4,1,1,7.0,9.0,9.0,9.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,2,18,0.8,29.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1583,14.0,107,93.0,4,1,0,7.0,9.0,9.0,9.0,6.0,14.0,20.0,18.0,24.0,18.0,6.0,7.5,8.5,9.0,9.5,9.5,9.0,8.0,2,18,0.23,29.0,21.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,10.0,10.0,15.0,10.0,10.0,22.0,20.0,18.0,23.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,1
1584,15.0,108,76.0,4,1,0,4.0,8.0,7.0,3.0,2.0,10.0,10.0,30.0,20.0,10.0,20.0,7.0,7.0,8.0,7.0,5.0,8.0,6.0,2,18,0.32,34.0,24.0,10.0,20.0,35.0,20.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1585,15.0,108,77.0,4,1,0,4.0,8.0,7.0,3.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,9.0,6.0,7.0,6.0,5.0,3.0,5.0,2,18,0.41,22.0,24.0,10.0,20.0,35.0,20.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1589,15.0,108,81.0,4,1,1,4.0,8.0,7.0,3.0,2.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,2,18,0.55,28.0,24.0,10.0,20.0,35.0,20.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1593,15.0,108,85.0,4,1,0,4.0,8.0,7.0,3.0,2.0,20.0,25.0,15.0,15.0,15.0,10.0,7.0,7.0,6.0,5.0,4.0,3.0,5.0,2,18,0.33,30.0,24.0,10.0,20.0,35.0,20.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1594,15.0,108,86.0,4,1,1,4.0,8.0,7.0,3.0,2.0,15.0,20.0,20.0,20.0,5.0,20.0,8.0,6.0,8.0,7.0,7.0,5.0,8.0,2,18,0.44,22.0,24.0,10.0,20.0,35.0,20.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
1595,15.0,108,87.0,4,1,0,4.0,8.0,7.0,3.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,7.0,6.0,6.0,7.0,3.0,5.0,2,18,0.55,23.0,24.0,10.0,20.0,35.0,20.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
